Pgd_1-488,Pgd_1-BG,Pgd_1-568,Pgd_1-BG,Pgd_2-488,Pgd_2-BG,Pgd_2-568,Pgd_2-BG,Pgd_3-488,Pgd_3-BG,Pgd_3-568,Pgd_3-BG,Pgd_4-488,Pgd_4-BG,Pgd_4-568,Pgd_4-BG,Pgd_5-488,Pgd_5-BG,Pgd_5-568,Pgd_5-BG,Pgd_6-488,Pgd_6-BG,Pgd_6-568,Pgd_6-BG,Pgd_7-488,Pgd_7-BG,Pgd_7-568,Pgd_7-BG,Pgd_8-488,Pgd_8-BG,Pgd_8-568,Pgd_8-BG,Pgd_9-488,Pgd_9-BG,Pgd_9-568,Pgd_9-BG,Pgd_10-488,Pgd_10-BG,Pgd_10-568,Pgd_10-BG,Pgd_11-488,Pgd_11-BG,Pgd_11-568,Pgd_11-BG,Pgd_12-488,Pgd_12-BG,Pgd_12-568,Pgd_12-BG,Pgd_13-488,Pgd_13-BG,Pgd_13-568,Pgd_13-BG,Pgd_14-488,Pgd_14-BG,Pgd_14-568,Pgd_14-BG
26.626,0.25,15.204,0.269,27.41,0.25,11.346,0.269,33.753,1.657,25.668,0.667,21.17,1.657,15.239,0.667,27.921,0.361,18.602,0.556,36.06,0.361,22.757,0.556,32.074,0.287,19.272,0.278,62.196,0.454,51.801,0.667,52.879,4.278,39.238,3.991,71.47,0.213,84.049,0.325,39.222,0.237,28.651,0.35,26.606,0.275,20.988,0.562,45.854,0.275,39.336,0.562,32.942,0.275,18.711,0.213
26.349,0.241,15.225,0.269,27.176,0.241,11.187,0.269,33.723,1.713,25.686,0.685,20.991,1.713,15.249,0.685,27.891,0.454,18.377,0.648,36.713,0.454,22.645,0.648,32.008,0.231,19.38,0.315,62.634,0.444,52.103,0.88,53.413,4.361,39.387,4.222,72.073,0.287,84.518,0.338,39.106,0.188,28.465,0.262,25.93,0.387,20.448,0.562,45.721,0.387,39.271,0.562,32.796,0.138,18.622,0.312
26.351,0.213,15.053,0.278,27.281,0.213,11.214,0.278,33.631,1.611,25.463,0.602,21.079,1.611,15.014,0.602,27.783,0.444,18.349,0.63,36.503,0.444,22.898,0.63,32.305,0.222,19.189,0.398,62.243,0.315,51.704,0.741,53.109,4.315,39.385,4.741,71.71,0.25,83.859,0.375,38.658,0.15,28.568,0.363,26.21,0.363,20.52,0.575,46.045,0.363,39.305,0.575,32.821,0.338,18.739,0.338
26.112,0.278,14.955,0.315,27.146,0.278,11.193,0.315,33.442,1.676,25.673,0.778,20.816,1.676,15.265,0.778,27.593,0.278,18.394,0.463,36.506,0.278,22.873,0.463,32.074,0.176,19.327,0.306,62.242,0.333,52.021,0.796,52.411,4.241,39.075,4.593,71.314,0.375,83.224,0.287,38.808,0.25,28.48,0.262,26.143,0.325,20.594,0.5,45.84,0.325,38.961,0.5,32.764,0.25,18.697,0.3
26.065,0.269,14.788,0.389,27.09,0.269,11.255,0.389,33.582,1.833,25.574,0.694,20.538,1.833,15.031,0.694,27.682,0.407,18.292,0.574,36.436,0.407,22.951,0.574,32.027,0.241,19.19,0.241,62.326,0.5,52.154,0.704,52.883,4.194,39.048,4.185,71.228,0.162,83.12,0.175,38.93,0.2,28.521,0.338,26.247,0.3,20.523,0.5,45.207,0.3,38.922,0.5,32.876,0.175,18.94,0.237
25.919,0.157,14.762,0.315,27.177,0.157,11.12,0.315,33.243,1.667,25.572,0.648,20.768,1.667,15.254,0.648,27.479,0.389,18.247,0.491,36.599,0.389,22.767,0.491,31.961,0.306,19.197,0.435,62.749,0.463,51.714,0.769,52.583,4.065,39.257,4.102,71.146,0.25,82.636,0.237,38.651,0.112,28.378,0.363,26.235,0.3,20.589,0.613,45.723,0.3,38.765,0.613,32.747,0.2,18.731,0.3
25.767,0.269,14.789,0.361,27.174,0.269,11.273,0.361,33.198,1.63,25.405,0.509,20.675,1.63,15.232,0.509,27.411,0.352,18.355,0.63,36.183,0.352,22.815,0.63,31.951,0.204,19.166,0.333,62.441,0.472,51.826,0.852,52.632,4.324,39,3.963,71.293,0.262,82.366,0.087,38.676,0.225,28.212,0.312,25.382,0.412,20.382,0.575,45.511,0.412,39.148,0.575,32.817,0.175,18.772,0.375
25.746,0.185,14.836,0.398,27.34,0.185,11.13,0.398,32.923,1.657,25.588,0.593,20.659,1.657,14.991,0.593,27.228,0.398,18.155,0.62,36.526,0.398,22.991,0.62,31.244,0.194,18.745,0.306,62.568,0.481,51.974,0.815,52.612,3.991,38.918,4.5,70.947,0.15,82.275,0.237,38.553,0.15,28.211,0.312,25.899,0.387,20.306,0.587,45.092,0.387,38.902,0.587,32.627,0.237,18.641,0.587
24.793,0.204,14.183,0.37,26.991,0.204,11.117,0.37,33.061,1.787,25.396,0.815,20.578,1.787,15.255,0.815,27.439,0.463,18.282,0.694,36.596,0.463,22.7,0.694,31.949,0.222,19.356,0.324,62.713,0.38,51.959,0.694,52.407,4.241,39.048,4.38,70.498,0.213,81.748,0.325,38.272,0.3,28.246,0.275,26.011,0.3,20.494,0.675,45.699,0.3,39.241,0.675,32.487,0.25,18.764,0.325
25.59,0.241,14.648,0.343,26.902,0.241,11.216,0.343,32.703,2.028,25.242,0.676,20.429,2.028,15.11,0.676,27.316,0.444,18.036,0.472,36.524,0.444,22.784,0.472,32.102,0.204,19.261,0.278,61.786,0.481,51.556,0.685,52.226,3.889,38.677,4.065,70.232,0.287,80.958,0.35,38.438,0.15,28.373,0.325,25.406,0.438,19.836,0.825,45.058,0.438,38.746,0.825,32.636,0.237,18.611,0.538
25.393,0.204,14.531,0.306,27.175,0.204,11.153,0.306,32.692,1.741,25.237,0.62,20.334,1.741,14.972,0.62,27.201,0.426,18.039,0.565,35.96,0.426,22.878,0.565,32.111,0.259,19.471,0.315,61.779,0.361,51.458,0.833,52.021,3.954,38.73,4.222,69.895,0.312,80.502,0.3,38.203,0.3,27.993,0.188,25.694,0.463,20.388,0.8,45.111,0.463,39.105,0.8,32.595,0.225,18.822,0.363
25.469,0.194,14.547,0.324,27.021,0.194,11.162,0.324,32.6,1.657,25.187,0.815,20.327,1.657,15.232,0.815,27.037,0.426,18.035,0.491,36.197,0.426,22.809,0.491,32.082,0.269,19.332,0.324,61.416,0.454,51.677,0.657,51.766,3.981,38.804,4.167,69.464,0.262,79.969,0.275,38.07,0.213,28.035,0.312,25.536,0.412,20.104,0.688,45.04,0.412,39.09,0.688,32.587,0.175,18.8,0.463
25.301,0.269,14.443,0.343,27.313,0.269,11.092,0.343,32.479,1.824,25.348,0.676,20.336,1.824,15.061,0.676,27.249,0.5,17.945,0.519,36.48,0.5,22.852,0.519,32.115,0.315,19.364,0.398,61.753,0.333,51.757,0.556,51.822,3.954,38.982,4.185,70.029,0.162,80.344,0.213,37.998,0.287,28.265,0.35,25.476,0.375,20.479,0.587,44.526,0.375,39.091,0.587,32.414,0.175,18.61,0.387
25.182,0.231,14.455,0.389,27.063,0.231,11.144,0.389,32.648,1.815,25.265,0.574,20.412,1.815,15.166,0.574,26.863,0.407,17.737,0.556,36.298,0.407,22.874,0.556,32.044,0.287,19.42,0.25,61.839,0.454,51.304,0.824,52.128,3.815,39.231,4.407,69.91,0.175,80.631,0.237,37.883,0.25,28.29,0.275,25.635,0.425,20.585,0.587,44.7,0.425,39.31,0.587,32.406,0.237,18.625,0.488
25.227,0.306,14.36,0.407,27.152,0.306,11.114,0.407,32.406,1.769,25.295,0.602,20.173,1.769,15.169,0.602,26.817,0.528,17.953,0.565,36.435,0.528,22.986,0.565,32.132,0.287,19.529,0.37,61.983,0.361,51.906,0.88,52.205,4,39.43,4.194,70.445,0.262,80.548,0.387,38.009,0.262,28.122,0.338,25.545,0.375,20.362,0.475,45.046,0.375,39.733,0.475,32.176,0.188,18.777,0.5
25.025,0.269,14.197,0.343,26.82,0.269,11.223,0.343,32.269,1.648,25.227,0.713,20.199,1.648,15.252,0.713,26.678,0.398,17.887,0.593,36.259,0.398,22.733,0.593,32.183,0.222,19.566,0.454,61.674,0.398,51.762,0.639,51.821,3.917,39.331,4.287,70.176,0.138,80.584,0.3,37.852,0.213,28.225,0.35,25.48,0.363,20.182,0.575,44.582,0.363,39.013,0.575,32.422,0.213,18.607,0.55
24.896,0.25,14.232,0.306,27.071,0.25,11.122,0.306,32.271,1.935,25.226,0.694,20.22,1.935,14.887,0.694,26.743,0.463,17.781,0.519,35.983,0.463,23.034,0.519,31.904,0.296,19.371,0.278,61.81,0.491,52.495,0.704,52.233,4.13,39.589,4.241,70.431,0.325,80.41,0.287,37.794,0.138,27.978,0.312,25.256,0.375,20.232,0.45,44.46,0.375,38.953,0.45,32.203,0.3,18.65,0.363
24.642,0.213,14.006,0.259,26.834,0.213,11.129,0.259,32.012,1.889,25.027,0.657,20.039,1.889,15.191,0.657,26.843,0.537,17.999,0.639,36.484,0.537,23.124,0.639,31.755,0.167,19.422,0.398,62.731,0.37,52.259,0.75,52.74,3.935,39.849,4.194,71.07,0.213,80.625,0.25,37.467,0.213,28.155,0.425,24.978,0.363,20.179,0.587,44.266,0.363,39.023,0.587,31.923,0.25,18.556,0.538
24.324,0.213,14.111,0.287,26.676,0.213,11.083,0.287,31.865,1.917,25.053,0.685,20.171,1.917,14.956,0.685,26.547,0.491,17.95,0.639,36.156,0.491,23.137,0.639,31.891,0.287,19.396,0.269,62.692,0.509,51.927,0.806,52.608,4.046,39.862,4.231,70.665,0.2,80.263,0.35,37.862,0.3,28.126,0.363,25.061,0.387,19.961,0.7,44.729,0.387,39.312,0.7,31.951,0.138,18.638,0.425
24.529,0.194,13.877,0.315,26.731,0.194,11.182,0.315,31.857,1.676,25.198,0.602,19.775,1.676,15.013,0.602,26.598,0.361,17.884,0.667,35.937,0.361,23.22,0.667,32.102,0.157,19.556,0.37,62.318,0.352,52.39,0.824,52.549,4.065,40.063,4.407,70.836,0.237,80.271,0.25,37.499,0.237,28.164,0.375,25.205,0.512,20.058,0.613,44.015,0.512,38.82,0.613,31.886,0.162,18.744,0.538
24.669,0.231,14.057,0.361,26.863,0.231,11.05,0.361,31.772,1.926,24.82,0.639,19.972,1.926,14.961,0.639,26.625,0.481,18.041,0.611,36.277,0.481,23.18,0.611,31.865,0.25,19.497,0.528,62.481,0.472,52.47,0.898,52.04,3.954,39.706,4.648,69.955,0.312,79.31,0.275,37.701,0.2,27.894,0.312,24.975,0.338,20.318,0.688,43.958,0.338,38.962,0.688,32.112,0.25,18.654,0.338
24.462,0.083,13.867,0.435,26.687,0.083,11.144,0.435,31.831,1.685,24.827,0.528,19.762,1.685,14.759,0.528,26.359,0.417,18.061,0.63,35.918,0.417,23.14,0.63,31.948,0.315,19.526,0.398,62.04,0.343,52.138,0.731,52.489,3.454,40.019,4.602,70.68,0.312,79.902,0.325,37.456,0.15,27.953,0.525,24.645,0.425,20.141,0.675,43.718,0.425,38.666,0.675,31.939,0.2,18.676,0.438
24.344,0.259,13.899,0.287,26.63,0.259,11.036,0.287,31.626,2.093,24.973,0.75,19.746,2.093,14.999,0.75,26.367,0.454,17.943,0.611,36.496,0.454,23.486,0.611,31.846,0.25,19.647,0.306,62.548,0.481,52.09,0.731,52.527,3.944,39.947,4.593,70.289,0.3,79.832,0.262,37.361,0.2,28.161,0.25,24.769,0.438,20.04,0.65,43.277,0.438,38.589,0.65,31.966,0.162,18.596,0.463
24.256,0.278,13.813,0.352,26.152,0.278,11.072,0.352,31.347,1.694,24.99,0.611,19.572,1.694,14.849,0.611,26.522,0.407,18.152,0.574,36.361,0.407,23.31,0.574,32.078,0.25,19.512,0.435,62.691,0.556,52.593,0.676,52.506,4.046,40.274,4.444,70.365,0.213,79.203,0.287,37.11,0.125,27.891,0.412,24.287,0.363,20.176,0.825,43.782,0.363,38.645,0.825,31.838,0.262,18.656,0.325
23.963,0.306,13.858,0.287,26.376,0.306,10.982,0.287,31.25,1.88,24.703,0.583,19.325,1.88,14.883,0.583,26.168,0.463,18.031,0.611,36.148,0.463,23.267,0.611,32.071,0.241,19.643,0.333,62.481,0.454,52.467,0.657,52.083,3.778,40.043,4.667,69.896,0.175,78.674,0.3,37.255,0.213,28.153,0.5,24.533,0.35,20.264,0.725,43.631,0.35,38.623,0.725,32.006,0.275,18.819,0.4
23.903,0.213,13.773,0.352,26.356,0.213,10.908,0.352,31.153,1.833,24.786,0.639,19.167,1.833,14.858,0.639,26.353,0.444,17.9,0.731,36.51,0.444,23.392,0.731,32.175,0.176,19.738,0.315,62.717,0.407,52.122,0.815,51.894,3.954,40.181,4.546,70.442,0.138,78.931,0.237,37.359,0.162,27.864,0.35,24.525,0.45,20.154,0.587,43.075,0.45,38.475,0.587,31.823,0.225,18.614,0.525
23.639,0.278,13.657,0.444,26.111,0.278,10.946,0.444,31.081,1.565,24.821,0.602,19.542,1.565,14.669,0.602,26.199,0.389,17.957,0.648,36.257,0.389,23.261,0.648,32.044,0.287,19.788,0.38,62.25,0.398,52.485,0.824,51.048,4.148,39.085,4.861,70.139,0.15,78.184,0.225,36.758,0.125,27.815,0.512,23.96,0.488,19.556,0.825,42.992,0.488,38.13,0.825,31.652,0.3,18.601,0.438
23.928,0.25,13.664,0.389,26.388,0.25,11.089,0.389,31.033,1.713,24.726,0.639,19.343,1.713,14.609,0.639,26.241,0.491,17.857,0.528,36.167,0.491,23.347,0.528,32.098,0.241,19.818,0.361,62.699,0.5,52.593,0.806,50.365,4.009,38.512,4.556,69.571,0.262,78.226,0.262,36.61,0.225,27.86,0.438,23.953,0.412,19.483,0.775,42.418,0.412,38.163,0.775,31.813,0.213,18.687,0.438
23.544,0.241,13.564,0.398,26.077,0.241,11.098,0.398,30.614,1.898,24.527,0.63,19.025,1.898,14.563,0.63,26.081,0.417,17.845,0.611,35.882,0.417,23.12,0.611,32.194,0.259,19.98,0.481,62.317,0.343,52.305,0.75,51.67,4.093,39.835,4.519,69.691,0.262,78.103,0.237,36.608,0.15,27.476,0.287,24.149,0.387,19.845,0.875,42.8,0.387,38.889,0.875,31.665,0.262,18.516,0.45
23.223,0.185,13.53,0.343,25.974,0.185,10.994,0.343,30.617,1.62,24.712,0.796,18.961,1.62,14.56,0.796,26.123,0.426,18.012,1.019,35.878,0.426,23.34,1.019,32.11,0.37,19.963,0.296,62.474,0.407,52.569,0.556,51.527,3.565,39.834,4.269,69.507,0.138,77.641,0.3,36.774,0.188,27.56,0.312,24.021,0.538,19.719,0.863,42.408,0.538,38.278,0.863,31.309,0.2,18.488,0.575
23.23,0.241,13.453,0.398,25.867,0.241,11.023,0.398,30.7,1.565,24.602,0.769,18.913,1.565,14.474,0.769,25.798,0.583,17.92,0.778,36.126,0.583,23.608,0.778,31.85,0.25,19.853,0.361,62.005,0.361,52.125,0.75,51.483,3.769,39.922,4.481,69.103,0.175,77.47,0.312,36.409,0.175,27.713,0.3,23.739,0.438,20.025,0.837,42.116,0.438,38.149,0.837,31.222,0.275,18.508,0.287
23.281,0.25,13.442,0.278,26.108,0.25,11.036,0.278,30.509,1.796,24.492,0.63,18.824,1.796,14.473,0.63,25.818,0.444,17.949,0.713,35.911,0.444,23.324,0.713,32.063,0.213,20.064,0.435,63.154,0.426,52.373,0.833,51.614,4.046,40.033,4.38,69.603,0.125,77.138,0.25,36.986,0.138,27.735,0.525,23.757,0.525,19.905,0.75,42.287,0.525,38,0.75,31.422,0.3,18.65,0.463
23.283,0.306,13.431,0.278,26.065,0.306,10.982,0.278,30.172,1.741,24.673,0.583,18.891,1.741,14.485,0.583,25.567,0.546,17.924,0.676,35.955,0.546,23.568,0.676,32.021,0.231,19.936,0.361,62.145,0.38,52.423,0.75,51.523,3.935,40.009,5.028,68.919,0.138,76.699,0.237,36.722,0.188,27.912,0.363,23.776,0.4,19.747,0.863,42.031,0.4,38.022,0.863,31.47,0.162,18.61,0.512
23.465,0.361,13.449,0.343,25.957,0.361,10.912,0.343,30.462,1.731,24.411,0.769,18.822,1.731,14.448,0.769,25.716,0.417,18.022,0.713,36.151,0.417,23.42,0.713,32.195,0.287,20.086,0.352,62.261,0.472,52.575,0.815,51.447,3.769,40.018,4.472,68.82,0.213,76.344,0.387,36.572,0.188,27.906,0.312,23.348,0.475,20.061,0.875,41.983,0.475,38.3,0.875,31.152,0.262,18.506,0.538
23.154,0.231,13.505,0.37,25.83,0.231,11.03,0.37,29.991,1.843,24.389,0.63,18.592,1.843,14.28,0.63,25.58,0.509,17.986,0.759,35.984,0.509,23.47,0.759,32.097,0.296,20.028,0.37,62.25,0.444,52.205,0.759,51.238,3.898,39.924,4.593,68.896,0.162,76.276,0.3,36.648,0.188,27.786,0.312,23.354,0.438,19.763,0.762,41.733,0.438,38.307,0.762,31.285,0.225,18.474,0.55
